CustomerID,Gender,Region,SignupChannel,PreferredCategory,Age,AnnualIncome,TenureMonths,LoyaltyMember,WebsiteVisitsPerMonth,EmailOpenRate,SupportTickets,DiscountUsedPct,NumPurchases,AvgOrderValue,TotalSpend,LastPurchaseDaysAgo,WillPurchaseNextMonth
CUST101244,Female,West,Organic,Groceries,27,59022.48,22,1,7,0.491,3,0.077,5,83.89,444.71,11,0
CUST101245,Female,East,Social Media,Beauty,32,36211.29,40,0,7,0.47,0,0.207,4,93.85,368.14,113,0
CUST101246,Male,East,Other,Groceries,24,50963.1,27,0,7,0.156,3,0.267,7,118.02,790.42,66,0
CUST101247,Male,East,Social Media,Groceries,40,22042.36,12,0,0,0.029,1,0.169,4,64.48,292.39,239,1
CUST101248,Male,South,Social Media,Electronics,30,59281.27,43,1,11,0.524,0,0.235,6,59.28,301.38,29,1
CUST101249,Female,North,Organic,Fashion,43,100228.58,23,1,8,0.651,2,0.295,5,122.02,640.89,1,1
CUST101250,Female,East,Organic,Electronics,20,29612.53,47,1,15,0.553,2,0.16,6,103.24,573.76,11,0
CUST101251,Male,East,Organic,Sports,44,43001.87,17,1,5,0.587,1,0.112,6,57.29,293.7,1,1
CUST101252,Female,South,Social Media,Electronics,51,63152.85,21,0,4,0.269,0,0.243,5,87.31,343.98,168,0
CUST101253,Female,West,Other,Beauty,18,93086.31,39,0,6,0.118,0,0.437,2,112.31,201.68,68,1
CUST101254,Male,North,Social Media,Fashion,45,45562.22,18,0,8,0.211,1,0.097,7,108.82,809.78,55,1
CUST101255,Male,North,Social Media,Fashion,56,41123.84,43,0,1,0.196,2,0.203,2,55.05,139.56,170,0
CUST101256,Female,North,Search,Beauty,24,24056.02,7,1,6,0.262,3,0.232,6,72.89,416.87,61,0
CUST101257,Female,South,Referral,Groceries,62,57442.08,13,0,9,0.128,0,0.351,4,81.57,287.58,106,1
CUST101258,Female,West,Referral,Groceries,45,129671.6,30,1,6,0.263,1,0.248,6,101.34,682.7,94,1
CUST101259,Male,West,Organic,Beauty,31,61795.08,41,0,11,0.351,0,0.211,4,88.1,254.24,108,0
CUST101260,Other,South,Organic,Groceries,39,54487.76,31,0,6,0.144,1,0.146,6,89.82,537.99,227,0
CUST101261,Male,East,Search,Fashion,47,62966.81,38,0,4,0.196,4,0.276,5,121.13,555.64,64,1
CUST101262,Male,East,Referral,Groceries,41,54744.37,22,1,11,0.327,2,0.47,3,48.73,153.28,208,0
CUST101263,Other,South,Search,Beauty,47,39090.02,7,0,12,0.337,4,0.395,8,90.02,726.27,1,1
CUST101264,Male,North,Search,Electronics,28,77719.85,24,0,8,0.382,4,0.156,3,74.86,268.51,86,1
CUST101265,Female,West,Organic,Groceries,42,60470.34,24,1,13,0.481,0,0.076,7,73.51,569.05,61,1
CUST101266,Male,East,Referral,Electronics,22,55408.37,54,1,14,0.32,0,0.443,6,83.02,410.81,59,0
CUST101267,Female,West,Referral,Fashion,39,36513.41,42,1,6,0.24,0,0.08,6,90.64,509.7,68,0
CUST101268,Female,South,Referral,Beauty,28,95088.36,14,0,10,0.164,2,0.332,9,84.73,766.4,111,1
CUST101269,Male,East,Social Media,Home & Living,30,72712.14,5,0,2,0.116,5,0.041,4,83.19,381.91,50,0
CUST101270,Female,North,Referral,Home & Living,56,43602.15,27,1,10,0.512,3,0.593,2,92.09,210.51,17,1
CUST101271,Male,South,Search,Electronics,54,83772.07,21,1,9,0.806,2,0.055,8,113.37,851.99,32,1
CUST101272,Female,East,Social Media,Groceries,48,44627.64,68,1,13,0.348,1,0.384,3,111.13,343.04,110,0
CUST101273,Male,South,Social Media,Beauty,26,39602.48,55,0,11,0.157,1,0.437,7,71.79,539.46,23,0
CUST101274,Male,North,Social Media,Electronics,36,39975.14,12,0,9,0.709,2,0.122,4,79.79,279.03,132,0
CUST101275,Male,South,Organic,Sports,56,26140.46,41,0,8,0.445,1,0.19,1,78.79,45.99,118,0
CUST101276,Male,North,Organic,Sports,42,67046.14,38,1,10,0.47,2,0.351,7,128.13,871.59,4,1
CUST101277,Female,East,Organic,Home & Living,70,25489.14,37,0,7,0.125,1,0.378,6,90.16,509.12,154,0
CUST101278,Male,South,Organic,Electronics,45,32831.45,72,1,9,0.323,2,0.118,9,92.7,824.51,71,0
CUST101279,Male,North,Other,Fashion,42,23002.12,27,0,12,0.132,1,0.17,6,72.83,436.44,220,0
CUST101280,Male,North,Search,Sports,36,53047.3,44,1,14,0.556,3,0.533,7,91.03,636.67,1,1
CUST101281,Male,North,Organic,Beauty,42,51634.94,48,0,7,0.251,2,0.151,3,48.56,166.32,114,0
CUST101282,Female,East,Organic,Home & Living,38,47948.18,35,0,8,0.344,2,0.181,1,73.63,58.37,110,0
CUST101283,Other,North,Organic,Electronics,49,35497.08,67,0,7,0.447,4,0.257,6,89.24,488.55,188,0
CUST101284,Male,West,Search,Beauty,52,33615.76,32,1,4,0.451,5,0.128,4,87.94,309.3,57,1
CUST101285,Female,North,Social Media,Beauty,30,66844.47,46,1,8,0.447,4,0.147,9,90.92,840.78,141,1
CUST101286,Female,South,Social Media,Electronics,23,43645.55,19,0,12,0.192,0,0.355,2,101.69,169.1,283,0
CUST101287,Male,West,Other,Groceries,18,62815.61,13,1,6,0.484,3,0.14,4,96.62,403.91,24,1
CUST101288,Female,East,Organic,Beauty,47,37921.9,39,0,14,0.106,0,0.234,3,58.81,197.9,30,1
CUST101289,Female,North,Referral,Fashion,26,59345.69,28,1,13,0.353,3,0.296,3,61.86,232.51,28,0
CUST101290,Female,West,Organic,Fashion,18,95079.17,29,1,10,0.157,3,0.353,6,117.86,665.77,46,0
CUST101291,Female,South,Referral,Beauty,45,70352.82,24,1,11,0.527,1,0.066,4,82.68,293.12,9,1
CUST101292,Male,West,Other,Groceries,72,46252.68,46,0,4,0.335,3,0.431,4,94.12,415.5,49,1
CUST101293,Female,East,Search,Home & Living,40,61274.07,32,0,6,0.448,2,0.487,7,100.81,622.47,78,0
CUST101294,Female,East,Social Media,Fashion,51,49712.37,72,1,13,0.476,0,0.352,11,98.0,1105.81,151,1
CUST101295,Male,West,Search,Fashion,41,55182.33,31,0,5,0.229,3,0.583,4,113.0,499.54,86,0
CUST101296,Female,North,Organic,Home & Living,39,47970.03,36,0,10,0.163,2,0.212,5,78.54,310.59,14,0
CUST101297,Male,East,Organic,Home & Living,52,51331.9,49,1,4,0.671,0,0.101,2,99.47,205.11,192,0
CUST101298,Other,South,Search,Electronics,36,60124.2,39,0,3,0.632,3,0.428,6,77.48,442.49,134,0
CUST101299,Female,North,Social Media,Sports,43,36238.52,14,1,15,0.732,1,0.12,5,81.39,474.14,134,0
CUST101300,Male,North,Organic,Electronics,44,35897.37,26,1,9,0.187,2,0.099,9,101.0,985.79,49,1
CUST101301,Male,North,Social Media,Electronics,31,30696.4,18,1,7,0.441,2,0.257,6,98.15,698.3,75,1
CUST101302,Female,East,Social Media,Fashion,53,28084.54,38,0,11,0.48,1,0.067,7,50.11,417.8,142,1
CUST101303,Male,East,Referral,Fashion,38,32985.71,34,0,11,0.163,2,0.224,8,62.13,562.85,74,1
CUST101304,Male,East,Social Media,Sports,30,58809.74,47,0,10,0.362,2,0.258,3,86.87,379.91,112,0
CUST101305,Male,North,Referral,Sports,47,37802.02,51,0,5,0.315,3,0.374,3,90.54,278.23,23,1
CUST101306,Male,South,Search,Home & Living,28,68241.39,18,0,6,0.231,0,0.519,4,63.87,283.89,26,1
CUST101307,Male,West,Social Media,Sports,40,55807.76,50,0,8,0.082,1,0.449,4,74.57,369.48,156,0
CUST101308,Male,South,Other,Groceries,40,24060.26,55,0,9,0.481,1,0.133,2,83.15,162.32,242,0
CUST101309,Male,East,Referral,Beauty,54,72415.69,16,0,5,0.313,2,0.155,5,106.87,500.48,26,1
CUST101310,Female,West,Referral,Home & Living,46,77313.5,36,1,9,0.695,1,0.244,6,108.66,624.63,12,1
CUST101311,Female,West,Organic,Sports,40,36230.85,60,0,8,0.437,1,0.222,5,74.81,360.2,89,0
CUST101312,Male,East,Organic,Sports,51,65615.61,26,0,11,0.482,4,0.339,3,72.72,216.42,85,0
CUST101313,Male,West,Search,Home & Living,58,38382.59,29,1,11,0.339,6,0.176,7,84.21,560.15,83,0
CUST101314,Female,South,Other,Electronics,47,57303.1,36,1,4,0.486,1,0.408,9,113.03,941.52,37,1
CUST101315,Male,West,Referral,Beauty,40,32338.03,2,0,6,0.504,2,0.268,4,92.81,428.0,83,0
CUST101316,Male,South,Organic,Home & Living,23,25899.62,32,1,6,0.18,4,0.354,4,62.33,352.71,133,0
CUST101317,Male,South,Referral,Home & Living,26,46831.21,33,0,9,0.182,2,0.454,4,106.57,361.45,70,0
CUST101318,Female,North,Referral,Fashion,36,52214.85,42,0,10,0.403,0,0.297,1,68.48,13.64,117,0
CUST101319,Female,West,Referral,Groceries,32,46539.79,43,1,9,0.583,0,0.318,11,90.0,960.33,122,0
CUST101320,Female,South,Organic,Beauty,38,33449.62,29,1,8,0.674,1,0.478,6,65.31,335.72,130,1
CUST101321,Female,North,Social Media,Fashion,41,46496.43,71,1,9,0.288,1,0.522,11,120.01,1300.48,11,1
CUST101322,Female,North,Organic,Beauty,47,61586.15,18,1,9,0.203,1,0.166,8,111.6,892.58,108,0
CUST101323,Male,West,Search,Fashion,39,53972.69,46,1,7,0.468,3,0.369,4,95.01,403.53,5,1
CUST101324,Female,West,Social Media,Fashion,46,59381.55,6,1,5,0.611,3,0.389,8,87.66,685.87,115,1
CUST101325,Male,East,Organic,Groceries,41,41507.94,30,0,0,0.173,0,0.37,3,118.94,423.77,132,0
CUST101326,Female,East,Search,Groceries,18,89968.06,5,1,13,0.489,1,0.798,6,108.35,606.16,327,0
CUST101327,Female,South,Search,Groceries,28,33560.18,32,0,9,0.023,2,0.202,1,110.45,84.51,66,1
CUST101328,Female,South,Search,Groceries,38,67498.71,38,0,8,0.496,6,0.351,5,90.83,559.38,60,1
CUST101329,Male,West,Referral,Fashion,24,90353.29,24,0,11,0.611,1,0.096,7,95.86,682.09,21,1
CUST101330,Male,North,Referral,Electronics,48,67310.39,30,1,5,0.152,1,0.262,4,113.62,475.43,14,1
CUST101331,Female,South,Social Media,Electronics,60,50515.14,44,1,3,0.512,1,0.207,7,99.12,656.76,96,1
CUST101332,Female,South,Social Media,Fashion,56,44055.42,2,1,10,0.492,2,0.096,5,97.26,494.81,72,1
CUST101333,Female,South,Referral,Beauty,37,84986.29,22,0,8,0.367,1,0.09,5,100.87,507.17,37,0
CUST101334,Male,South,Organic,Sports,59,30255.67,61,0,1,0.315,2,0.574,2,96.09,197.08,133,0
CUST101335,Female,East,Organic,Electronics,42,36593.88,14,0,8,0.219,0,0.396,4,64.43,273.6,51,1
CUST101336,Female,North,Organic,Electronics,36,46542.18,19,0,6,0.093,0,0.089,3,80.89,300.92,57,0
CUST101337,Female,East,Search,Sports,32,92494.37,7,1,6,0.502,3,0.154,4,94.37,320.8,109,1
CUST101338,Female,South,Organic,Fashion,36,64510.99,22,0,6,0.38,2,0.306,8,98.26,812.69,9,1
CUST101339,Female,North,Referral,Home & Living,35,36625.84,28,1,1,0.415,0,0.178,4,84.98,351.27,147,0
CUST101340,Female,North,Social Media,Sports,42,48279.35,72,0,5,0.467,1,0.326,2,72.53,176.3,1,0
CUST101341,Female,West,Referral,Fashion,42,42492.07,37,0,5,0.112,2,0.3,8,106.37,894.72,11,0
CUST101342,Female,South,Social Media,Fashion,40,40822.03,23,1,11,0.728,0,0.152,2,108.58,207.73,35,0
CUST101343,Male,East,Social Media,Groceries,46,82968.98,10,0,6,0.629,2,0.194,3,116.9,341.41,2,1
CUST101344,Male,East,Organic,Electronics,55,30913.75,19,0,9,0.127,2,0.088,2,103.15,235.19,12,1
CUST101345,Female,East,Social Media,Electronics,52,108096.15,17,0,0,0.305,2,0.431,1,116.43,79.98,54,0
CUST101346,Female,South,Social Media,Electronics,21,77881.59,6,1,6,0.778,3,0.52,10,107.63,1069.46,2,1
CUST101347,Female,South,Referral,Sports,18,86964.07,13,1,11,0.525,1,0.079,5,94.86,479.18,35,1
CUST101348,Male,South,Organic,Groceries,52,45281.5,23,1,8,0.583,2,0.093,4,116.09,511.34,63,1
CUST101349,Male,East,Search,Electronics,22,51643.18,25,1,12,0.412,0,0.342,6,89.78,544.58,78,1
CUST101350,Female,South,Other,Beauty,37,30126.63,44,1,3,0.384,1,0.611,7,72.75,517.77,55,1
CUST101351,Female,West,Search,Groceries,25,44122.73,63,1,11,0.414,2,0.243,10,92.6,915.89,1,0
CUST101352,Male,West,Organic,Groceries,18,67671.71,25,1,7,0.292,3,0.125,5,84.81,437.5,79,1
CUST101353,Male,North,Search,Fashion,47,94791.49,47,0,5,0.339,1,0.358,2,116.69,241.55,163,0
CUST101354,Female,North,Referral,Groceries,50,34547.23,23,0,10,0.493,0,0.686,2,93.57,157.95,35,0
CUST101355,Male,East,Search,Home & Living,33,47172.95,16,1,13,0.236,1,0.435,7,103.53,752.95,101,1
CUST101356,Female,South,Social Media,Electronics,18,51613.72,43,0,10,0.383,0,0.254,10,52.25,462.92,26,1
CUST101357,Male,North,Search,Fashion,33,30603.11,22,0,14,0.311,0,0.344,6,42.75,260.88,62,0
CUST101358,Female,West,Social Media,Fashion,45,70506.14,18,1,13,0.594,4,0.131,10,102.71,1107.27,96,1
CUST101359,Female,North,Social Media,Fashion,21,40579.27,16,0,4,0.14,0,0.355,2,78.3,91.61,35,0
CUST101360,Female,West,Search,Fashion,42,50666.72,9,1,9,0.621,1,0.283,6,115.3,647.92,53,0
CUST101361,Male,East,Organic,Sports,40,45491.0,30,1,8,0.529,1,0.397,7,78.18,601.26,75,1
CUST101362,Female,West,Social Media,Home & Living,48,39480.66,20,0,13,0.308,1,0.402,10,63.76,674.24,61,1
CUST101363,Male,North,Other,Fashion,42,54837.5,48,1,12,0.596,1,0.411,7,79.6,512.76,42,0
CUST101364,Male,North,Organic,Groceries,27,50238.27,72,1,8,0.209,1,0.358,8,68.29,492.39,28,0
CUST101365,Other,East,Search,Beauty,56,47047.27,16,0,10,0.275,1,0.58,5,76.84,283.47,183,0
CUST101366,Female,North,Organic,Groceries,38,40503.13,11,1,5,0.781,0,0.545,9,65.81,511.49,192,0
CUST101367,Female,South,Social Media,Groceries,40,62899.21,64,1,10,0.391,7,0.211,8,96.78,764.45,100,0
CUST101368,Male,South,Social Media,Fashion,28,110151.03,32,0,4,0.312,3,0.146,0,101.3,53.2,34,0
CUST101369,Male,North,Organic,Groceries,34,58328.21,31,0,2,0.41,0,0.332,1,71.78,119.52,99,1
CUST101370,Male,North,Social Media,Groceries,28,83571.52,35,0,10,0.3,2,0.316,4,73.7,330.35,70,0
CUST101371,Female,West,Organic,Sports,38,30674.75,53,0,10,0.375,3,0.584,5,55.22,212.25,21,1
CUST101372,Female,North,Social Media,Sports,62,58767.74,53,0,8,0.356,0,0.368,7,48.4,401.43,7,0
CUST101373,Female,North,Referral,Electronics,22,34689.55,42,1,8,0.419,4,0.416,5,68.19,369.35,23,0
CUST101374,Female,East,Referral,Electronics,19,29577.82,13,0,3,0.186,1,0.398,7,61.78,366.39,40,1
CUST101375,Male,West,Organic,Home & Living,59,40317.97,8,1,5,0.515,1,0.606,6,55.54,277.6,110,1
CUST101376,Male,South,Organic,Groceries,37,90733.89,14,0,4,0.214,0,0.022,1,121.23,157.64,109,0
CUST101377,Male,North,Search,Home & Living,31,81968.89,10,0,6,0.319,1,0.05,3,107.99,363.31,365,0
CUST101378,Male,East,Search,Electronics,54,60909.87,44,1,12,0.323,3,0.308,6,94.73,550.62,119,1
CUST101379,Male,West,Organic,Groceries,32,28892.99,19,1,12,0.426,4,0.049,4,44.24,154.66,75,0
CUST101380,Female,West,Organic,Groceries,64,50647.78,41,0,2,0.39,1,0.414,2,109.02,239.94,59,0
CUST101381,Male,East,Organic,Home & Living,49,62430.08,29,0,5,0.351,1,0.215,4,80.91,331.75,83,0
CUST101382,Female,South,Social Media,Electronics,34,59208.1,19,1,6,0.333,2,0.136,3,63.96,219.34,1,0
CUST101383,Male,East,Social Media,Fashion,68,25354.09,16,0,0,0.208,2,0.157,2,58.39,52.28,18,0
CUST101384,Other,North,Organic,Groceries,32,37841.25,18,0,9,0.034,1,0.541,4,66.76,266.34,105,1
CUST101385,Female,East,Search,Home & Living,50,53539.54,11,0,6,0.407,4,0.234,4,69.11,292.54,40,0
CUST101386,Female,East,Organic,Home & Living,44,68894.43,72,1,8,0.308,0,0.279,14,86.38,1218.13,92,0
CUST101387,Male,West,Other,Home & Living,57,21866.58,27,0,11,0.503,2,0.152,3,41.24,125.31,86,1
CUST101388,Female,South,Other,Home & Living,60,51379.6,29,1,9,0.491,1,0.252,6,121.68,696.68,34,1
CUST101389,Female,North,Search,Electronics,40,58405.71,29,1,7,0.321,2,0.277,7,110.8,790.71,160,0
CUST101390,Male,East,Other,Electronics,30,78584.17,44,1,11,0.262,1,0.209,3,84.21,173.07,1,1
CUST101391,Male,East,Social Media,Electronics,46,73577.07,17,0,10,0.245,5,0.096,6,107.75,657.02,1,1
CUST101392,Male,West,Social Media,Fashion,31,70246.69,55,0,8,0.633,1,0.355,4,78.9,381.76,29,1
CUST101393,Female,North,Search,Sports,66,39305.25,24,0,9,0.473,7,0.061,0,85.78,9.6,156,0
CUST101394,Female,South,Referral,Home & Living,42,24679.48,23,0,7,0.274,1,0.62,4,52.58,168.98,31,0
CUST101395,Female,East,Organic,Fashion,35,46630.32,59,1,9,0.225,2,0.263,5,97.55,473.03,41,1
CUST101396,Male,South,Referral,Beauty,42,83765.28,17,1,9,0.41,1,0.185,7,117.38,784.77,26,0
CUST101397,Male,West,Search,Home & Living,22,98749.28,36,1,6,0.34,5,0.142,7,107.07,758.58,125,0
CUST101398,Female,South,Organic,Groceries,27,74125.81,28,1,7,0.534,2,0.541,7,86.19,604.41,105,0
CUST101399,Male,West,Organic,Electronics,56,65868.24,19,1,13,0.162,1,0.573,8,64.17,471.27,34,1
CUST101400,Female,East,Referral,Groceries,31,64507.52,40,0,13,0.357,2,0.415,3,100.84,351.08,20,1
CUST101401,Female,West,Organic,Fashion,26,43543.63,13,1,14,0.695,7,0.318,3,81.1,229.17,6,1
CUST101402,Male,South,Search,Beauty,47,52076.19,19,0,3,0.334,1,0.123,2,70.97,161.37,24,0
CUST101403,Female,West,Other,Groceries,55,110868.23,30,1,4,0.222,2,0.293,4,104.4,487.62,13,1
CUST101404,Male,South,Social Media,Electronics,49,37020.02,67,0,3,0.3,4,0.205,10,85.21,796.85,194,0
CUST101405,Female,East,Search,Home & Living,53,108368.81,63,1,9,0.339,1,0.111,5,92.19,531.5,173,1
CUST101406,Male,North,Search,Groceries,30,48042.28,37,0,0,0.228,0,0.42,6,86.97,494.34,80,0
CUST101407,Female,South,Search,Groceries,22,95967.99,24,1,7,0.352,0,0.104,8,97.53,839.99,1,1
CUST101408,Male,South,Organic,Home & Living,60,30461.72,6,1,13,0.389,5,0.201,5,75.83,432.95,126,1
CUST101409,Male,South,Social Media,Electronics,36,70345.09,48,1,12,0.598,3,0.171,1,82.32,54.16,203,0
CUST101410,Female,West,Organic,Fashion,37,40362.04,51,1,7,0.493,7,0.192,13,92.68,1199.79,25,1
CUST101411,Male,North,Organic,Sports,57,30353.78,36,0,6,0.46,1,0.303,0,35.24,0.0,52,1
CUST101412,Female,West,Social Media,Fashion,47,60287.06,25,0,9,0.424,5,0.289,4,76.3,289.86,195,0
CUST101413,Male,West,Organic,Sports,46,84041.55,45,1,12,0.191,4,0.292,9,115.53,995.1,1,1
CUST101414,Female,North,Referral,Fashion,68,38569.34,28,1,7,0.409,1,0.547,4,91.6,333.12,159,0
CUST101415,Male,East,Organic,Electronics,32,29304.66,26,1,8,0.463,1,0.281,5,103.08,518.28,308,0
CUST101416,Female,South,Organic,Groceries,52,52918.79,10,0,5,0.457,1,0.309,7,88.97,641.95,142,0
CUST101417,Male,North,Organic,Fashion,41,53016.88,44,0,3,0.639,3,0.304,5,71.91,331.1,101,0
CUST101418,Male,South,Organic,Sports,43,69243.37,31,0,6,0.267,2,0.155,2,85.66,172.87,63,1
CUST101419,Male,West,Search,Beauty,60,81954.39,63,0,6,0.265,2,0.499,4,101.29,383.25,51,0
CUST101420,Female,North,Social Media,Home & Living,47,53644.49,20,0,3,0.351,2,0.24,7,70.95,516.85,108,0
CUST101421,Male,East,Referral,Sports,47,119898.38,16,0,9,0.238,0,0.395,3,119.66,348.51,186,1
CUST101422,Female,East,Social Media,Fashion,54,60431.58,51,0,9,0.186,2,0.188,7,122.38,807.36,365,0
CUST101423,Female,West,Organic,Sports,35,47552.49,57,1,11,0.245,1,0.439,2,67.39,102.39,5,1
CUST101424,Male,North,Referral,Beauty,29,27951.61,29,0,5,0.248,5,0.164,3,83.28,237.6,136,0
CUST101425,Female,East,Organic,Beauty,26,49255.26,46,1,2,0.158,1,0.478,8,72.77,610.77,56,0
CUST101426,Male,East,Search,Sports,18,47753.42,24,1,10,0.727,7,0.083,14,71.86,1074.2,100,1
CUST101427,Male,East,Referral,Beauty,67,82323.88,24,0,5,0.304,3,0.143,3,93.8,252.62,15,0
CUST101428,Female,West,Search,Groceries,26,66791.53,37,1,6,0.332,3,0.736,3,82.14,167.45,230,0
CUST101429,Female,West,Social Media,Beauty,37,33515.17,24,1,5,0.473,0,0.45,5,95.53,534.05,16,0
CUST101430,Female,North,Search,Fashion,36,59126.55,33,0,6,0.078,2,0.223,4,85.57,367.67,51,0
CUST101431,Male,South,Search,Fashion,44,72920.97,31,0,12,0.631,2,0.274,5,88.07,453.41,123,0
CUST101432,Male,South,Other,Beauty,51,104491.57,14,0,5,0.413,6,0.411,7,110.72,715.42,15,0
CUST101433,Male,South,Referral,Fashion,51,79844.81,33,1,5,0.401,2,0.301,3,111.16,330.05,41,1
CUST101434,Female,South,Referral,Electronics,32,75708.37,14,0,9,0.433,2,0.54,4,89.13,388.21,54,1
CUST101435,Female,South,Social Media,Electronics,38,56405.65,44,0,8,0.33,3,0.177,6,102.27,550.04,19,1
CUST101436,Female,South,Search,Beauty,44,64742.91,52,1,2,0.427,1,0.296,7,98.42,730.23,51,1
CUST101437,Male,West,Organic,Fashion,37,92955.91,26,0,9,0.321,1,0.356,7,134.81,962.3,31,1
CUST101438,Male,North,Referral,Sports,61,31423.83,67,1,16,0.17,2,0.323,4,72.8,346.36,116,0
CUST101439,Male,West,Referral,Fashion,46,47492.35,57,0,0,0.267,4,0.233,8,56.13,484.92,95,1
CUST101440,Male,South,Referral,Groceries,50,39759.72,34,1,5,0.463,0,0.268,3,92.86,179.08,1,1
CUST101441,Male,East,Organic,Groceries,49,64494.34,24,0,0,0.487,1,0.302,4,106.23,379.83,41,0
CUST101442,Female,West,Other,Beauty,55,92206.12,49,0,7,0.491,1,0.577,6,94.92,600.17,14,0
CUST101443,Female,South,Social Media,Fashion,42,42802.82,68,0,10,0.201,2,0.212,5,65.69,273.38,23,1
CUST101444,Female,South,Search,Home & Living,23,20154.05,35,1,9,0.391,2,0.523,10,75.9,724.0,72,1
CUST101445,Male,South,Search,Home & Living,45,46256.43,72,0,11,0.051,1,0.512,2,77.91,148.48,182,1
CUST101446,Male,South,Social Media,Sports,32,80720.47,21,1,11,0.472,1,0.467,5,95.86,456.74,10,1
CUST101447,Female,West,Organic,Home & Living,33,68933.19,42,1,14,0.576,1,0.162,7,81.36,479.57,104,1
CUST101448,Male,West,Organic,Groceries,48,65836.3,29,1,13,0.083,0,0.249,6,88.73,552.37,5,1
CUST101449,Female,North,Search,Groceries,56,48897.98,16,0,6,0.279,1,0.367,4,103.35,403.29,1,1
CUST101450,Male,North,Social Media,Sports,40,32141.25,23,1,9,0.053,1,0.437,5,107.16,546.71,41,0
CUST101451,Male,South,Organic,Beauty,44,68289.55,52,1,6,0.673,3,0.389,5,94.94,465.59,47,0
CUST101452,Female,North,Other,Home & Living,62,38742.41,27,0,6,0.084,0,0.42,5,64.44,219.89,15,0
CUST101453,Male,East,Referral,Sports,43,137641.68,21,1,9,0.796,1,0.141,5,103.83,489.98,18,1
CUST101454,Female,North,Referral,Home & Living,74,69891.65,58,1,9,0.321,0,0.156,6,83.27,458.24,58,1
CUST101455,Female,East,Referral,Fashion,47,43097.32,51,1,13,0.474,1,0.17,6,105.99,637.29,138,0
CUST101456,Male,North,Organic,Sports,18,42544.53,23,0,6,0.124,0,0.281,6,77.47,494.65,53,0
CUST101457,Male,South,Social Media,Beauty,50,52894.35,72,1,6,0.375,0,0.359,7,90.52,615.97,139,1
CUST101458,Female,East,Other,Beauty,45,49736.66,28,0,4,0.25,1,0.182,5,99.64,526.53,35,0
CUST101459,Female,South,Referral,Fashion,57,87917.9,35,0,9,0.433,1,0.515,9,107.41,1028.51,63,0
CUST101460,Male,West,Other,Sports,49,59479.28,30,0,3,0.235,0,0.468,2,44.16,114.71,93,1
CUST101461,Female,West,Social Media,Home & Living,38,40449.24,17,0,6,0.299,0,0.531,2,65.69,215.61,65,0
CUST101462,Male,South,Search,Fashion,24,121670.71,26,1,13,0.262,0,0.7,6,110.82,611.96,38,1
CUST101463,Male,North,Search,Beauty,37,56150.9,29,0,8,0.33,2,0.188,7,115.81,858.73,140,0
CUST101464,Male,West,Referral,Groceries,29,75962.96,8,0,7,0.164,2,0.361,5,118.49,570.9,88,0
CUST101465,Male,West,Search,Home & Living,32,42601.01,34,0,7,0.169,2,0.216,4,38.27,167.29,151,0
CUST101466,Male,West,Organic,Groceries,48,64061.38,47,0,4,0.71,1,0.052,2,66.54,64.93,76,0
CUST101467,Other,North,Search,Fashion,62,62677.3,14,1,6,0.434,2,0.24,7,103.04,807.33,27,0
CUST101468,Male,West,Organic,Groceries,45,24870.45,43,1,8,0.411,1,0.732,3,94.3,250.56,1,1
CUST101469,Male,South,Social Media,Beauty,24,128220.15,53,0,8,0.126,2,0.642,10,94.03,978.24,2,0
CUST101470,Male,East,Social Media,Electronics,46,94576.01,2,1,12,0.274,0,0.214,8,116.92,1016.57,107,1
CUST101471,Female,West,Organic,Beauty,56,46549.26,27,0,7,0.419,3,0.247,2,73.34,144.88,80,1
CUST101472,Female,North,Referral,Home & Living,32,34618.21,72,1,13,0.256,1,0.218,9,72.45,708.92,13,1
CUST101473,Male,West,Search,Home & Living,38,63644.26,34,1,14,0.263,0,0.198,4,74.7,242.74,101,1
CUST101474,Male,South,Search,Electronics,40,57039.63,8,0,10,0.334,0,0.326,10,60.34,643.49,138,1
CUST101475,Male,West,Referral,Home & Living,30,63861.34,12,1,13,0.36,2,0.418,8,83.76,676.79,42,1
CUST101476,Male,South,Search,Beauty,48,59608.35,35,0,4,0.257,1,0.336,7,108.2,747.61,48,0
CUST101477,Male,West,Referral,Electronics,38,68030.38,41,0,3,0.758,0,0.03,3,96.97,262.47,119,0
CUST101478,Male,North,Organic,Electronics,45,101008.19,30,1,10,0.295,2,0.109,5,114.47,508.0,68,1
CUST101479,Male,East,Organic,Electronics,28,69821.12,34,1,5,0.441,2,0.253,1,89.31,95.5,32,1
CUST101480,Female,East,Organic,Sports,34,35391.72,31,0,6,0.591,1,0.101,7,83.49,565.79,86,1
CUST101481,Male,South,Social Media,Electronics,49,97476.33,20,1,11,0.37,1,0.15,6,100.84,633.35,53,1
CUST101482,Female,North,Other,Fashion,35,109551.12,31,1,13,0.197,1,0.263,4,95.66,395.85,1,1
CUST101483,Female,East,Referral,Sports,62,180000.0,10,0,6,0.341,0,0.166,4,143.06,586.98,117,0
CUST101484,Female,North,Search,Beauty,35,34310.99,24,0,5,0.11,2,0.036,2,65.54,159.18,210,1
CUST101485,Male,East,Organic,Sports,43,60906.73,40,1,10,0.046,4,0.34,9,75.85,635.36,74,0
CUST101486,Male,South,Search,Sports,52,22939.3,17,0,4,0.379,3,0.093,3,83.8,184.31,91,0
